Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Marco Silvestri,it ITA,GK,Empoli,it Serie A,33,1991,5.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,1,94,148,63.5,3026,2507,19,19,100.0,33,34,97.1,42,95,44.2,0,0.0,0.0,0.0,0,8,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,5,450,11,2.20,27,17,59.3,0,1,4,0,0.0,0,0,0,0,0,5.0,450.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752395078539848,0.4752395078539848,500000
Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,24,2000,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,42,50,84.0,779,306,15,19,78.9,21,23,91.3,5,5,100.0,0,0.3,0.2,-0.3,3,5,2,1,7,3,5.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,58.0,0,0.0,0.0,0.1261313706636428,0.0,3.0,0.0,0.0,0.0,0.0,0.0590156428515911,0.0,18000000
Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,29,1995,4.7,2,0,0,1,1,1,6,16.7,5,9,2,7,1,3,6,0,79,113,69.9,988,151,48,63,76.2,27,35,77.1,0,2,0.0,1,0.8,0.3,+0.2,8,5,2,0,7,12,2.59,9,0,1,1,1,0,2,0.43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,349.0,1,2.2662558434531093,1.0,0.9974416717886924,13.0,8.0,1.0,0.0,1.0,2.2662558434531093,3.654563601128757,1.0467244498431685,14500000
Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21,2002,21.4,27,13,6,11,10,15,30,50.0,15,22,3,19,14,41,22,1,600,795,75.5,7159,2076,431,501,86.0,123,174,70.7,11,33,33.3,6,5.2,4.7,+0.8,24,30,27,10,49,50,2.34,40,0,5,2,3,0,9,0.42,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1988.0,2,3.001487374305725,6.0,7.1847349517047405,22.0,24.0,4.0,0.0,2.0,3.001487374305725,16.635959770530462,8.725617446005344,1750000
Unai Simón,es ESP,GK,Athletic Club,es La Liga,27,1997,21.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,14,4,455,654,69.6,13411,10784,64,64,100.0,238,242,98.3,152,343,44.3,0,0.0,0.0,0.0,0,12,0,0,0,6,0.29,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,21,21,1890,14,0.67,62,47,79.0,10,8,3,10,47.6,2,1,1,0,50.0,21.0,1890.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360611855983734,1.360611855983734,16000000
Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,23.9,28,21,5,15,8,12,26,46.2,14,19,3,16,12,40,19,1,944,1201,78.6,14792,3997,519,593,87.5,302,368,82.1,87,158,55.1,6,6.3,6.0,-0.3,51,79,60,4,140,108,4.52,77,13,3,3,11,1,12,0.50,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2171.0,10,6.223592175170779,6.0,6.1870312336832285,50.0,50.0,5.0,0.0,10.0,6.223592175170779,16.81583746895194,6.952227101661265,24000000
Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,1997,13.9,14,11,2,7,5,6,14,42.9,8,12,1,11,1,15,13,0,390,546,71.4,6196,2012,203,234,86.8,128,165,77.6,39,100,39.0,2,3.0,2.5,-1.0,24,45,16,3,60,60,4.32,32,18,1,5,3,1,4,0.29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1254.0,2,1.9044134840369225,1.0,3.201399885118008,35.0,24.0,3.0,0.0,2.0,1.9044134840369225,5.472688834182918,3.217567342333496,500000
Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25,1999,2.6,7,2,3,2,2,0,4,0.0,4,3,0,3,1,8,8,0,73,93,78.5,1067,200,44,48,91.7,22,32,68.8,5,5,100.0,1,1.4,1.3,-0.4,9,6,2,2,6,14,5.29,11,0,1,2,0,0,1,0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,221.0,1,1.7229826282709837,1.0,1.762933598831296,13.0,8.0,0.0,0.0,1.0,1.7229826282709837,2.894174002110958,0.5542034497484565,10500000
Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,1995,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2,0,50,66,75.8,682,211,31,31,100.0,17,25,68.0,1,7,14.3,0,0.0,0.0,0.0,1,2,1,0,3,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,94.0,0,0.0,0.0,0.0142585979774594,0.0,1.0,0.0,0.0,0.0,0.0,0.5968886837363243,0.5968886837363243,3000000
Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36,1988,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,58.8,827,694,1,1,100.0,8,8,100.0,11,25,44.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,59,3,4.58,4,1,25.0,0,0,0,0,0,0,0,0,0,0,1.0,59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000
Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,1997,29.0,66,44,30,31,5,24,45,53.3,21,39,11,28,36,102,61,0,804,1072,75.0,13473,4262,370,443,83.5,350,432,81.0,64,120,53.3,1,1.6,2.7,-0.6,27,77,16,5,105,65,2.24,53,0,3,1,4,4,3,0.10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,2639.0,2,1.427550146356225,1.0,1.5377441756427288,25.0,26.0,9.0,1.0,2.0,1.427550146356225,8.396646555513144,6.192057816311717,5000000
Antonio Sivera,es ESP,GK,Alavés,es La Liga,27,1996,31.2,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,20,0,521,967,53.9,22083,19812,37,37,100.0,150,153,98.0,332,771,43.1,0,0.1,0.2,-0.1,1,42,1,0,1,11,0.35,6,5,0,0,0,0,0,0.00,0,0,0,0,0,0,32,32,2810,39,1.25,112,75,73.2,9,10,13,8,25.0,9,9,0,0,0.0,32.0,2817.0,0,0.0,0.0,0.0350769869983196,0.0,1.0,6.0,1.0,0.0,0.0,0.7444533910602331,0.7093764003366232,1000000
Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,1996,12.9,14,11,5,8,1,10,19,52.6,9,7,0,7,5,19,17,0,243,347,70.0,3324,789,139,172,80.8,69,98,70.4,14,23,60.9,2,1.2,1.2,+0.8,16,12,15,9,25,34,2.63,26,0,2,3,3,0,4,0.31,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1126.0,0,1.8874823031947017,2.0,1.4547926597297192,20.0,16.0,1.0,0.0,0.0,1.8874823031947017,4.5260762674734,1.596790213137865,500000
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,1995,24.8,40,22,15,21,4,18,44,40.9,26,30,7,23,31,71,45,4,1153,1303,88.5,17520,4942,614,659,93.2,437,486,89.9,56,85,65.9,2,1.4,2.0,+0.6,22,82,18,0,105,49,1.98,42,0,0,2,1,4,5,0.20,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2245.0,1,1.5609660241752863,1.0,1.980588203296065,13.0,21.0,6.0,0.0,1.0,1.5609660241752863,15.424042753875256,14.27434642612934,9000000
Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,2000,12.5,21,4,6,12,3,9,15,60.0,6,23,7,16,11,32,11,2,419,502,83.5,6399,1568,214,247,86.6,163,178,91.6,21,36,58.3,0,0.3,0.3,-0.3,9,32,4,0,35,15,1.20,13,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1095.0,0,0.2431342415511608,0.0,0.3397108828648925,5.0,9.0,8.0,0.0,0.0,0.2431342415511608,2.2539359983056784,1.7920793881639838,15000000
Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,1999,5.9,8,6,5,3,0,4,4,100.0,0,4,0,4,2,10,12,0,217,270,80.4,3677,768,102,119,85.7,85,97,87.6,22,40,55.0,1,1.9,1.3,-0.9,18,12,10,2,22,32,5.38,24,4,1,2,1,0,1,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,526.0,1,0.8644867595285177,1.0,2.5118116699159145,7.0,18.0,0.0,0.0,1.0,0.8644867595285177,3.366842344403267,1.5164300370961428,9000000
Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,1996,9.5,15,11,8,7,0,10,20,50.0,10,8,1,7,8,23,9,0,305,463,65.9,5404,2361,147,173,85.0,111,166,66.9,40,92,43.5,2,2.4,3.5,-0.4,19,18,16,5,36,37,3.90,20,13,1,2,1,0,5,0.53,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,866.0,2,1.7968645300716162,2.0,2.9618297405540943,17.0,19.0,1.0,0.0,1.0,1.0390878673642874,3.0182035099714994,1.3240411318838596,5000000
Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,1992,14.7,19,6,7,6,6,7,24,29.2,17,16,0,16,11,30,11,0,312,446,70.0,5441,1645,144,184,78.3,130,175,74.3,31,62,50.0,3,2.9,3.3,+0.1,22,36,16,7,64,51,3.47,34,2,2,8,4,1,5,0.34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1313.0,5,3.263728693127632,3.0,3.969407096039504,32.0,21.0,0.0,0.0,5.0,3.263728693127632,9.242973761167375,4.136365515645593,1000000
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,1991,17.7,24,12,11,7,6,14,27,51.9,13,13,5,8,15,39,49,1,514,679,75.7,8452,2723,244,275,88.7,222,279,79.6,32,89,36.0,0,0.4,0.7,-0.4,8,49,10,5,49,23,1.30,17,1,1,0,3,1,2,0.11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1625.0,0,0.3261268213391304,0.0,0.4430896267294884,3.0,8.0,7.0,0.0,0.0,0.3261268213391304,5.3390795309096575,4.74545836634934,2000000
Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,31.4,46,29,26,17,3,23,40,57.5,17,37,10,27,37,83,104,4,1355,1677,80.8,26591,9803,484,531,91.1,676,772,87.6,174,330,52.7,1,1.5,2.8,-0.5,28,118,19,4,118,66,2.10,33,27,0,4,1,1,2,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,2829.0,1,1.7202240666374564,1.0,1.6359744193032384,24.0,27.0,7.0,0.0,1.0,1.7202240666374564,6.848655146546662,6.433330034837127,1000000
Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,2003,2.3,9,3,3,6,0,4,6,66.7,2,5,1,4,4,13,3,0,40,61,65.6,654,165,16,25,64.0,20,26,76.9,2,6,33.3,0,0.0,0.0,0.0,1,3,0,0,6,2,0.86,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,209.0,0,0.0,0.0,0.0280212052166461,0.0,1.0,0.0,0.0,0.0,0.0,0.0928542204201221,0.0648330152034759,300000
Simon Sohm,ch SUI,MF,Parma,it Serie A,23,2001,33.2,28,17,11,13,4,16,35,45.7,19,11,3,8,26,54,36,0,1050,1233,85.2,16773,4583,513,575,89.2,435,499,87.2,67,100,67.0,0,2.1,2.1,-2.1,20,122,24,3,140,78,2.35,65,2,5,1,3,2,3,0.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,3015.0,4,4.3499494809657335,0.0,2.630914680659771,34.0,20.0,6.0,0.0,4.0,4.3499494809657335,15.720251835882664,9.804565664380789,2150000
Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,24.5,18,11,1,12,5,4,16,25.0,12,20,9,11,1,19,23,0,255,361,70.6,3429,944,154,205,75.1,68,87,78.2,12,18,66.7,3,2.9,1.2,+0.1,14,28,9,0,47,37,1.51,25,0,0,9,2,1,8,0.33,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,2220.0,9,12.416034620255232,3.0,2.4611449129879475,60.0,14.0,0.0,0.0,8.0,11.65486578270793,16.30166282877326,4.277167193591595,12000000
Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,1998,8.4,7,4,0,6,1,3,6,50.0,3,0,0,0,2,9,8,0,141,199,70.9,2301,627,77,100,77.0,44,60,73.3,14,21,66.7,0,0.4,0.3,-0.4,9,14,5,1,20,12,1.42,11,0,1,0,0,0,1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,750.0,0,0.7903557196259499,0.0,0.5749603006988764,4.0,9.0,2.0,0.0,0.0,0.7903557196259499,1.7711380869150162,0.4644903261214494,2000000
Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,15.7,16,11,9,6,1,7,23,30.4,16,19,6,13,8,24,21,2,570,669,85.2,8890,2414,308,326,94.5,212,246,86.2,32,59,54.2,1,1.4,1.9,-0.4,18,43,13,0,56,51,3.26,31,9,2,5,3,1,2,0.13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1422.0,1,2.29219813644886,1.0,1.0893699526786804,25.0,17.0,6.0,0.0,1.0,2.29219813644886,5.286610726267099,2.4397572688758373,30000000
Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,2005,0.1,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,11,14,78.6,104,18,11,13,84.6,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525000
Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,18.6,33,19,18,13,2,21,30,70.0,9,32,19,13,17,50,78,4,982,1110,88.5,19162,5319,375,398,94.2,438,474,92.4,162,211,76.8,2,1.2,0.8,+0.8,17,54,9,2,65,33,1.78,27,1,4,0,0,1,3,0.16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1676.0,1,0.8947085021063685,2.0,1.2162842229008677,12.0,18.0,1.0,1.0,1.0,0.8947085021063685,3.9687442146241674,3.1539295949041843,5250000
Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27,1997,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,15,33.3,144,107,1,1,100.0,3,3,100.0,1,11,9.1,0,0.0,0.0,0.0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,28,1,3.21,3,2,66.7,0,0,0,0,0,0,0,0,0,0,1.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000
Yann Sommer,ch SUI,GK,Inter,it Serie A,35,1988,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1167,1332,87.6,27144,17019,242,242,100.0,673,678,99.3,250,403,62.0,0,0.0,0.0,0.0,0,7,0,0,1,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33,33,2970,32,0.97,116,84,75.0,20,8,5,13,39.4,4,3,1,0,25.0,33.0,2970.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29308963380754,8.29308963380754,5750000
David Soria,es ESP,GK,Getafe,es La Liga,31,1993,38.0,4,4,4,0,0,4,5,80.0,1,0,0,0,1,5,21,3,513,1029,49.9,22539,20168,29,29,100.0,137,139,98.6,346,854,40.5,0,0.0,0.2,0.0,0,51,1,0,1,8,0.21,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0,38,38,3420,39,1.03,126,86,75.4,11,9,18,9,23.7,9,8,1,0,11.1,38.0,3420.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.185771830379963,1.185771830379963,6000000
Juan Soriano,es ESP,GK,Leganés,es La Liga,26,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,98,185,53.0,3513,2922,17,17,100.0,35,35,100.0,46,133,34.6,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,6,540,7,1.17,25,19,72.0,1,2,3,1,16.7,0,0,0,0,0,6.0,540.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3865733314305544,0.3865733314305544,1000000
Borna Sosa,hr CRO,DF,Torino,it Serie A,26,1998,13.1,26,19,14,7,5,16,25,64.0,9,13,6,7,14,40,33,0,546,686,79.6,9165,2699,244,275,88.7,237,283,83.7,51,94,54.3,0,0.7,0.9,-0.7,11,43,22,12,51,24,1.83,17,2,2,1,0,2,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1195.0,0,0.2137429593130946,0.0,0.8588731754571199,4.0,11.0,0.0,0.0,0.0,0.2137429593130946,3.20372952427715,2.3541967459023,6000000
Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,3.3,5,3,3,0,2,1,5,20.0,4,9,0,9,4,9,5,0,66,97,68.0,1016,283,33,47,70.2,24,35,68.6,5,7,71.4,0,0.5,0.4,-0.5,8,2,5,3,6,14,4.23,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,246.0,1,1.1310514248907566,0.0,0.6833146139979362,11.0,8.0,1.0,0.0,1.0,1.1310514248907566,2.070654297247529,0.2562882862985134,3500000
Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,2003,13.9,28,17,8,10,10,13,31,41.9,18,9,1,8,5,33,9,1,873,1018,85.8,16257,4277,351,371,94.6,400,436,91.7,102,170,60.0,0,1.7,1.8,-1.7,19,100,12,3,83,40,2.87,27,12,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1268.0,0,0.2050209920853376,0.0,1.4551474852487445,4.0,18.0,5.0,0.0,0.0,0.2050209920853376,6.345577529631555,6.105225531384349,500000
Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,196,278,70.5,3011,484,107,132,81.1,80,108,74.1,7,22,31.8,1,0.9,1.0,+0.1,12,5,12,4,18,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,932.0,1,1.176107570528984,1.0,1.387419410049915,24.0,15.0,1.0,0.0,1.0,1.176107570528984,4.663248609751463,2.823948331177234,5500000
Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,1999,1.4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41,55,74.5,638,143,25,26,96.2,14,20,70.0,2,7,28.6,0,0.3,0.5,-0.3,3,2,3,2,3,5,3.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,932.0,1,1.176107570528984,1.0,1.387419410049915,24.0,15.0,1.0,0.0,1.0,1.176107570528984,4.663248609751463,2.823948331177234,5500000
Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,1997,22.9,25,14,13,10,2,8,17,47.1,9,18,3,15,28,53,26,1,883,994,88.8,14168,3459,441,482,91.5,366,397,92.2,54,71,76.1,1,1.6,1.0,-0.6,21,87,10,1,100,64,2.79,58,0,0,1,3,2,4,0.17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2095.0,2,2.67853897344321,1.0,2.0170963145792484,22.0,21.0,5.0,0.0,2.0,2.67853897344321,8.381441345438361,4.899879834614694,9000000
Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,19.9,47,34,25,15,7,23,30,76.7,7,28,9,19,21,68,74,2,992,1161,85.4,14185,4261,585,622,94.1,343,400,85.8,32,67,47.8,2,1.8,1.4,+0.2,11,78,18,8,105,29,1.46,23,1,4,1,0,0,5,0.25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1784.0,1,0.417020246386528,2.0,1.8481179997324944,10.0,11.0,2.0,1.0,1.0,0.417020246386528,6.893741740845144,6.0086276941001415,8000000
Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,16.9,17,10,6,9,2,10,23,43.5,13,12,1,11,9,26,31,1,710,895,79.3,12378,3751,315,346,91.0,311,376,82.7,69,121,57.0,1,3.5,3.4,-2.5,26,62,34,8,88,47,2.79,38,4,3,1,1,0,3,0.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1531.0,1,1.021505981683731,1.0,4.10211580991745,12.0,26.0,1.0,0.0,1.0,1.021505981683731,9.819637268781662,5.675645746290684,7750000
Marco Sportiello,it ITA,GK,Milan,it Serie A,32,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,61,83.6,1238,656,9,9,100.0,31,32,96.9,11,19,57.9,0,0.0,0.0,0.0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,126,2,1.43,6,4,66.7,1,0,0,1,100.0,0,0,0,0,0,2.0,124.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021978735923767,1.021978735923767,2000000
Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,28.7,66,46,25,37,4,32,47,68.1,15,47,13,34,46,112,101,2,1270,1537,82.6,22480,8033,535,612,87.4,588,667,88.2,111,182,61.0,2,2.2,3.2,-0.2,26,120,33,10,152,63,2.19,50,1,4,4,3,1,5,0.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2593.0,1,2.1430076980032027,2.0,2.560371373780072,35.0,27.0,8.0,0.0,1.0,2.1430076980032027,12.809256525710223,10.120860667899253,1750000
Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,24.5,49,30,22,24,3,25,46,54.3,21,44,10,34,18,67,42,2,768,998,77.0,12751,3913,374,441,84.8,286,353,81.0,71,128,55.5,5,2.8,3.9,+2.2,23,67,26,4,104,63,2.57,52,0,1,3,4,3,15,0.61,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,2215.0,10,7.943040877580643,5.0,3.238111473619938,44.0,23.0,10.0,0.0,10.0,7.943040877580643,15.3200044631958,7.953148111701012,3000000
Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000
Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,1995,25.2,40,20,25,14,1,18,27,66.7,9,29,21,8,31,71,129,3,1539,1643,93.7,27778,9742,555,579,95.9,895,937,95.5,80,105,76.2,0,0.2,0.2,-0.2,6,56,1,0,66,18,0.71,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,2273.0,1,0.4953231886029243,0.0,0.1819723965600133,5.0,6.0,5.0,0.0,1.0,0.4953231886029243,10.488602657802405,10.47849022783339,1500000
Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,1995,23.4,33,21,20,11,2,14,21,66.7,7,41,27,14,36,69,129,1,1098,1283,85.6,21262,7753,355,402,88.3,631,691,91.3,101,163,62.0,1,0.1,0.3,+0.9,1,66,3,0,62,11,0.47,9,1,0,0,1,0,2,0.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,2126.0,0,1.3413271456956863,1.0,0.1055416613817215,12.0,1.0,4.0,1.0,0.0,1.3413271456956863,4.811165703460574,4.762159641832113,6000000
Jason Steele,eng ENG,GK,Brighton,eng Premier League,33,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,112,90.2,2321,1556,21,21,100.0,63,65,96.9,17,26,65.4,0,0.0,0.0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,180,1,0.50,4,3,75.0,2,0,0,1,50.0,0,0,0,0,0,2.0,180.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078828990459442,0.4078828990459442,800000
Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,1996,3.2,3,2,1,0,2,2,5,40.0,3,5,1,4,2,5,6,0,181,218,83.0,3439,898,74,78,94.9,80,92,87.0,25,42,59.5,0,0.6,0.6,-0.6,5,9,4,2,12,13,4.03,5,5,0,3,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,298.0,0,0.3691052198410034,0.0,0.5108424127101898,8.0,5.0,0.0,0.0,0.0,0.3691052198410034,1.4098423421382904,1.0407370831817389,2450000
